2019-01-27,41.66,15.35,2.1,SOUTHERN ITALY
2019-01-27,32.4,-115.48,2.4,"BAJA CALIFORNIA, MEXICO"
2019-01-27,43.57,10.57,2.1,CENTRAL ITALY
2019-01-27,15.72,-93.81,3.8,"OFFSHORE CHIAPAS, MEXICO"
2019-01-27,-24.34,-179.14,4.5,SOUTH OF FIJI ISLANDS
2019-01-27,17.22,-95.23,3.9,"OAXACA, MEXICO"
2019-01-27,16.25,-98.06,3.4,"OAXACA, MEXICO"
2019-01-27,16.34,-97.83,3.1,"OAXACA, MEXICO"
2019-01-27,32.87,-115.76,2.2,SOUTHERN CALIFORNIA
2019-01-27,-41.31,-76.57,3.7,"OFF COAST OF LOS LAGOS, CHILE"
2019-01-27,-23.58,-179.91,4.7,SOUTH OF FIJI ISLANDS
2019-01-27,19.66,-109.08,4.6,REVILLA GIGEDO ISLANDS REGION
2019-01-27,-32.5,-71.71,3.4,"OFFSHORE VALPARAISO, CHILE"
2019-01-27,39.57,20.54,3.0,GREECE
2019-01-27,1.66,95.03,4.8,OFF W COAST OF NORTHERN SUMATRA
2019-01-27,1.86,126.35,3.8,MOLUCCA SEA
2019-01-27,18.74,-64.34,3.7,"ANEGADA, BRITISH VIRGIN ISLANDS"
2019-01-27,28.52,-98.29,2.6,SOUTHERN TEXAS
2019-01-27,24.3,125.29,4.8,"SOUTHWESTERN RYUKYU ISL., JAPAN"
2019-01-27,44.57,-129.95,4.5,OFF COAST OF OREGON
2019-01-27,37.33,-121.73,2.3,"SAN FRANCISCO BAY AREA, CALIF."
2019-01-27,36.46,-11.24,3.5,AZORES-CAPE ST. VINCENT RIDGE
2019-01-27,35.74,33.38,2.0,CYPRUS REGION
2019-01-27,-18.12,-177.88,5.1,FIJI REGION
2019-01-27,-30.7,-71.34,3.4,"COQUIMBO, CHILE"
2019-01-27,65.17,143.93,4.5,"SOUTHWESTERN SAKHA, RUSSIA"
2019-01-27,32.86,-115.76,2.1,SOUTHERN CALIFORNIA
2019-01-27,32.88,-115.75,3.4,SOUTHERN CALIFORNIA
2019-01-27,32.87,-115.76,2.2,SOUTHERN CALIFORNIA
2019-01-27,-9.6,117.47,3.8,"SUMBAWA REGION, INDONESIA"
2019-01-27,-30.19,-71.33,3.9,"COQUIMBO, CHILE"
2019-01-27,-33.84,138.16,3.0,NEAR COAST OF SOUTH AUSTRALIA
2019-01-26,-20.37,-69.25,3.2,"TARAPACA, CHILE"
2019-01-26,-21.21,-68.89,3.0,"TARAPACA, CHILE"
2019-01-26,-20.69,169.19,4.8,VANUATU
2019-01-26,-1.2,128.71,3.8,"KEPULAUAN OBI, INDONESIA"
2019-01-26,25.81,128.98,4.9,"RYUKYU ISLANDS, JAPAN"
2019-01-26,37.62,-25.02,3.1,"AZORES ISLANDS, PORTUGAL"
2019-01-26,46.8,9.42,1.5,SWITZERLAND
2019-01-26,-31.56,-71.55,4.1,"COQUIMBO, CHILE"
2019-01-26,61.33,-150.08,2.8,SOUTHERN ALASKA
2019-01-26,39.77,-122.1,2.4,NORTHERN CALIFORNIA
2019-01-26,36.75,-121.45,2.0,CENTRAL CALIFORNIA
2019-01-26,61.23,-149.75,2.5,SOUTHERN ALASKA
2019-01-26,40.35,-124.12,2.9,NORTHERN CALIFORNIA
2019-01-26,19.69,-156.17,2.1,"HAWAII REGION, HAWAII"
2019-01-26,-21.17,-178.93,5.2,FIJI REGION
2019-01-26,-21.18,-178.85,6.2,FIJI REGION
2019-01-26,1.82,126.39,4.1,MOLUCCA SEA
2019-01-26,19.41,-155.63,2.0,"ISLAND OF HAWAII, HAWAII"
2019-01-26,61.37,-150.1,2.6,SOUTHERN ALASKA
2019-01-26,-30.27,-71.23,3.1,"COQUIMBO, CHILE"
2019-01-26,-6.56,130.38,5.2,BANDA SEA
2019-01-26,38.34,-115.79,2.3,NEVADA
2019-01-26,1.9,97.91,4.9,"NIAS REGION, INDONESIA"
2019-01-26,38.69,-115.87,2.5,NEVADA
2019-01-26,35.92,28.09,2.1,EASTERN MEDITERRANEAN SEA
2019-01-26,44.67,11.92,2.5,NORTHERN ITALY
2019-01-26,-19.17,-70.1,4.2,"TARAPACA, CHILE"
2019-01-26,-8.38,119.71,4.0,"FLORES REGION, INDONESIA"
2019-01-26,-9.53,-74.74,4.0,CENTRAL PERU
